SDOT_UNIT_,SPR_UNIT_I,SDCI_UNIT_,SPU_TREE_U,SPU_PLANT_,PEST_UNIT_,SOURCE_DEP,SCIENTIFIC,COMMON_NAM,DBH,OWNERSHIP,UNITDESC,GLOBALID,kc_am1,kc_af1,kc_pm1,lat,lon
,"9150",,,,"9150",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"26",Seattle Parks and Recreation,Bryant Playground,cc0626ae-3b83-4e2f-9eb2-36c11099a3fa,61.744621276855469,89.263175964355469,85.908081054687500,-122.2843290000,47.6752196100
,"8064",,,,"8064",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,,ba1a356d-83a9-4df8-acac-325a434315a2,60.931045532226562,89.392578125000000,85.702919006347670,-122.2725040000,47.6949955000
,"7610",,,,"7610",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"29",Seattle Parks and Recreation,Lake Washington Boulevard,b5d21ea3-f855-4a89-b396-86d04e52bd94,63.180038452148438,88.870986938476562,86.369651794433594,-122.2889330000,47.5959740200
,"6896",,,,"6896",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"27",Seattle Parks and Recreation,Baker Park on Crown Hill,c6636f3b-c498-442d-82a0-c26a154e3ed2,62.586860656738281,89.349678039550781,86.075386047363281,-122.3743030000,47.6901889000
,"6958",,,,"6958",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"6",Seattle Parks and Recreation,Puget Boulevard,49765d1c-d359-438d-8e9d-7f29efddd864,58.599330902099609,87.490577697753906,81.354576110839844,-122.3654240000,47.5548674200
,"6006",,,,"6006",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Woodland Park,cfeee16d-6168-4c6d-919f-1cba5a2ac05a,61.250762939453125,86.896110534667969,84.029167175292983,-122.3461870000,47.6691019900
,"6008",,,,"6008",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Woodland Park,fdeac341-e6e9-4d92-af6d-5b8a6e1cdfcd,61.333141326904297,86.873245239257812,83.956367492675781,-122.3463390000,47.6689921800
,"6029",,,,"6029",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Woodland Park,35b7e9a6-a090-4b0b-ad4a-3fe45955f118,60.298290252685547,87.982696533203125,84.779579162597670,-122.3463230000,47.6721581300
,"15114",,,,"15114",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"33",Seattle Parks and Recreation,Seward Park,5a3355cb-2820-49b7-90c1-7b93f671e244,61.006401062011719,88.946998596191406,85.307907104492188,-122.2565540000,47.5506430200
,"17755",,,,"17755",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"20",Seattle Parks and Recreation,Brighton Playfield,e12d1ebe-d769-4931-a384-4dcb3fe5c0e7,63.337200164794922,89.718490600585938,86.506835937500000,-122.2831140000,47.5492363400
,"30427",,,,"30427",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"36",Seattle Parks and Recreation,Woodland Park,45cf253c-18f5-4146-a71b-b4164a903340,61.090454101562493,87.367126464843750,83.942398071289062,-122.3451800000,47.6675606300
,"29222",,,,"29222",Seattle Parks and Recreation,Thuja plicata 'Excelsa',Excelsa Arborvitae,"1",Seattle Parks and Recreation,Woodland Park,71cb3d5d-55cc-4d87-9a46-c332c20491ea,60.109710693359375,88.280380249023438,84.371421813964844,-122.3456030000,47.6721673500
,"27532",,,,"27532",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Frink Park,3e885d8b-2469-482b-b81e-ab04e49b9f4e,61.517959594726562,87.455375671386719,83.722770690917969,-122.2911440000,47.5995424300
,"27526",,,,"27526",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Frink Park,4e6f579b-d806-45b1-bb04-2acfc5a68802,61.557861328125000,87.522674560546875,83.702438354492188,-122.2914170000,47.6000400600
,"28014",,,,"28014",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"14",Seattle Parks and Recreation,Daybreak Star,706ba2c6-7328-489a-b115-7e25dee61bbe,57.752910614013672,90.125976562500000,83.245796203613281,-122.4174170000,47.6671407000
,"28012",,,,"28012",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"14",Seattle Parks and Recreation,Daybreak Star,60ca502e-de3e-48d0-b16b-7a398db42213,58.810806274414062,89.923316955566406,83.385452270507812,-122.4184110000,47.6674734300
,"26235",,,,"26235",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"34",Seattle Parks and Recreation,Warren G. Magnuson Park,fee889bf-0461-4910-bb35-93dde7905fab,61.626434326171875,89.434669494628906,86.232315063476562,-122.2610850000,47.6750552600
,"10827",,,,"10827",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"10",Seattle Parks and Recreation,Maple Wood Playfield,20a98578-aef2-40e4-9c96-fc94498422e2,62.350753784179688,90.563598632812500,87.643066406250000,-122.3197320000,47.5605170800
,"25627",,,,"25627",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"25",Seattle Parks and Recreation,Carkeek Park,423c5a0b-0104-4246-9084-ee1e9099a79e,56.671760559082031,89.633949279785156,82.519859313964844,-122.3715270000,47.7128897300
,"23252",,,,"23252",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Alice Ball Park,9199a8ee-0f66-49a6-bb4b-e329d21d9f59,62.846714019775391,88.077087402343750,84.797706604003906,-122.3548050000,47.6882992600
,"25105",,,,"25105",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"3",Seattle Parks and Recreation,Kingfisher Natural Area on Thornton Creek,aabc90b7-3bb9-462a-ba5c-b942d107ff7e,60.022872924804688,86.119834899902330,82.913665771484375,-122.3077630000,47.7006102000
,"25273",,,,"25273",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"30",Seattle Parks and Recreation,Washington Park and Arboretum,d60ac69b-1a79-4011-82bc-0e544d762907,59.688228607177734,88.415992736816406,84.015388488769531,-122.2988820000,47.6382125800
,"25521",,,,"25521",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"37",Seattle Parks and Recreation,Woodland Park,a987b99e-9e48-4e42-aed2-75fa924c89ea,61.926620483398438,89.300079345703125,85.309562683105469,-122.3466540000,47.6654092700
,"25649",,,,"25649",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"40",Seattle Parks and Recreation,West Seattle Golf Course,ac769b08-fddb-42b6-aeb5-45dca7fa42fd,58.484184265136719,90.126541137695312,83.398696899414062,-122.3679170000,47.5581037600
,"24994",,,,"24994",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"38",Seattle Parks and Recreation,Leschi Park,ae5212d5-ca23-4cb9-b028-eb2336e7ab03,62.730621337890625,88.252120971679673,85.557525634765625,-122.2870210000,47.6010284900
,"17993",,,,"17993",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"20",Seattle Parks and Recreation,Gas Works Park,769a4d17-d0f8-4b50-bfe7-1cec94f9addb,63.438987731933594,88.624801635742188,84.371215820312500,-122.3358620000,47.6460277500
,"14797",,,,"14797",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"27",Seattle Parks and Recreation,Seward Park,cce7dcd5-a2ce-4032-845d-1c9f9f716798,,,,-122.2469360000,47.5540517000
,"14859",,,,"14859",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"31",Seattle Parks and Recreation,Seward Park,d5fa6b3f-b56d-49a6-b383-5470a99db7d1,,,,-122.2480460000,47.5579510900
,"14871",,,,"14871",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"36",Seattle Parks and Recreation,Seward Park,1f890a53-7027-42e9-8599-7969fa9d074a,,,,-122.2485940000,47.5590748500
,"18160",,,,"18160",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"34",Seattle Parks and Recreation,Mount Claire Park,00f2beeb-6aa6-43d5-9960-834c825db1e7,60.920036315917969,88.973487854003906,84.768669128417969,-122.2854590000,47.5796839100
,"13924",,,,"13924",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"38",Seattle Parks and Recreation,Woodland Park,0ba878f0-a527-4b56-a63c-f7f58cad3ef1,60.798561096191406,89.238136291503906,85.101264953613281,-122.3470420000,47.6661372200
,"14230",,,,"14230",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"31",Seattle Parks and Recreation,Mount Baker Park,befde8b5-45f5-41d3-9354-5df1b1fd898c,61.439067840576165,87.550689697265625,84.250503540039062,-122.2890450000,47.5812449900
,"13241",,,,"13241",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"28",Seattle Parks and Recreation,Discovery Park,e5b383aa-2efa-4100-afdb-45a9742918a2,58.826286315917969,89.439254760742188,84.535835266113281,-122.4106030000,47.6657814600
,"13259",,,,"13259",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"34",Seattle Parks and Recreation,Discovery Park,d313d318-1cda-4c13-8e39-f068730ba919,58.248805999755859,89.494247436523438,82.624504089355469,-122.4106560000,47.6650744900
,"16643",,,,"16643",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"22",Seattle Parks and Recreation,Burke-Gilman Trail,2492ccc9-4c7e-4501-a2ea-0224cb38bde4,,,,-122.2783620000,47.7163732600
,"16722",,,,"16722",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"27",Seattle Parks and Recreation,Burke-Gilman Trail,56bcb70e-a18c-4662-b9da-e8f9fb7f4ed0,63.230346679687507,88.582969665527344,86.174049377441406,-122.3596430000,47.6527010600
,"12818",,,,"12818",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"27",Seattle Parks and Recreation,Discovery Park,b26eba9e-8323-47c8-8a53-735f131cf256,57.712242126464837,89.638236999511719,81.840438842773438,-122.4112770000,47.6647653800
,"12977",,,,"12977",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"24",Seattle Parks and Recreation,Discovery Park,f30bccf1-be4d-4ff9-ac45-51a9be4f3fc7,59.150772094726562,89.423973083496094,84.946762084960938,-122.4103670000,47.6657800100
,"12444",,,,"12444",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"28",Seattle Parks and Recreation,Schmitz Preserve Park,78918e13-fa2d-403b-a622-e885d92c88bc,61.801063537597656,88.270576477050781,84.241065979003906,-122.4024830000,47.5775660900
,"12512",,,,"12512",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"29",Seattle Parks and Recreation,Discovery Park,04bd6cbf-60c2-4e90-ac22-611f23c59eb9,59.643192291259766,88.326240539550781,83.368743896484375,-122.4056780000,47.6580756200
,"12754",,,,"12754",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"40",Seattle Parks and Recreation,Discovery Park,70028fd4-4aaf-45cd-9205-9e55647b079d,56.227172851562493,89.295433044433594,81.628013610839844,-122.4082110000,47.6591159600
,"11892",,,,"11892",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"22",Seattle Parks and Recreation,Interlaken Park,7dc7deda-de4b-45e2-ab4f-6055a75f928a,60.134109497070312,88.088485717773438,83.746742248535156,-122.3081310000,47.6329962000
,"11924",,,,"11924",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"19",Seattle Parks and Recreation,Interlaken Park,5fb1f2e2-3a59-43c7-95de-4ea02559b53c,59.348022460937507,88.352218627929673,83.635360717773438,-122.3073060000,47.6348214000
,"12076",,,,"12076",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"24",Seattle Parks and Recreation,Interlaken Park,de1ff08b-edfc-4bfd-adfb-6fa497304261,59.521167755126953,88.826957702636719,83.912567138671875,-122.3054860000,47.6346805700
,"11391",,,,"11391",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"14",Seattle Parks and Recreation,Carkeek Park,2420a65e-15e9-4fd8-badf-b85722d762b1,56.355663299560547,89.532157897949219,81.877265930175781,-122.3684440000,47.7115260100
,"11562",,,,"11562",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"36",Seattle Parks and Recreation,Carkeek Park,084ad466-ae6c-4e9e-99d8-5e3722c335a3,57.038318634033203,89.899223327636719,83.430000305175781,-122.3746850000,47.7120554100
,"11564",,,,"11564",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"42",Seattle Parks and Recreation,Carkeek Park,5b4dc72f-15d6-4c0d-8a1a-6e856072d46f,57.184230804443359,89.851463317871094,83.644996643066406,-122.3749970000,47.7120373600
,"14811",,,,"14811",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"27",Seattle Parks and Recreation,Seward Park,1d2928e2-8b25-4c72-b88f-51be5b49a54f,,,,-122.2475060000,47.5550096100
,"10864",,,,"10864",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"35",Seattle Parks and Recreation,Meadowbrook Playfield,8131e663-70a8-47dc-adfd-b067343a9489,58.516208648681641,89.790466308593750,85.469886779785156,-122.2911520000,47.7053648900
,"9697",,,,"9697",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"14",Seattle Parks and Recreation,Hiawatha Park,266d15d2-7974-43c3-81a8-131240802be4,62.360397338867188,89.739387512207017,86.875595092773438,-122.3848990000,47.5774683400
,"14201",,,,"14201",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"14",Seattle Parks and Recreation,Colman Park,95ce7101-792a-4563-82b8-35e297e7baf0,61.649604797363281,87.446952819824219,83.846221923828125,-122.2908060000,47.5866540600
,"8968",,,,"8968",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"34",Seattle Parks and Recreation,Salmon Bay Park,e6f79ff0-30df-415c-bb2f-90cf535df2f3,59.205146789550781,83.585578918457017,80.453605651855469,-122.3818800000,47.6795055300
,"13239",,,,"13239",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"26",Seattle Parks and Recreation,Discovery Park,59df6f13-b7ce-4827-b3a2-7aaa425b8cb4,58.798011779785163,89.345573425292983,84.606605529785156,-122.4105610000,47.6658459100
,"13244",,,,"13244",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"31",Seattle Parks and Recreation,Discovery Park,db058cdc-1402-4f5f-b1ea-df0c68a6787b,58.721054077148438,89.423454284667969,84.266120910644531,-122.4105790000,47.6656827000
,"9321",,,,"9321",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"15",Seattle Parks and Recreation,Bryant Playground,50af033e-c2c8-48e7-8ec6-bdb73cc779bc,61.892654418945312,89.300025939941406,85.809494018554688,-122.2838890000,47.6748750000
,"12791",,,,"12791",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"29",Seattle Parks and Recreation,Discovery Park,3398876f-e54f-44b3-9e83-d35a34568fc0,56.894760131835938,89.068649291992188,81.783554077148438,-122.4079600000,47.6588859800
,"12976",,,,"12976",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"46",Seattle Parks and Recreation,Discovery Park,52d3e504-4785-447b-b9c0-c14b514be87e,59.150772094726562,89.423973083496094,84.946762084960938,-122.4103610000,47.6657448600
,"12983",,,,"12983",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"37",Seattle Parks and Recreation,Discovery Park,84975332-aa29-4bc6-8fad-39b8640872a5,55.204933166503906,89.699249267578125,80.951705932617188,-122.4096380000,47.6605963200
,"26279",,,,"26279",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"15",Seattle Parks and Recreation,Pendleton Miller Playfield,1b72a8b2-68a6-44c3-9307-afddb4b4a316,62.770179748535163,88.808746337890625,85.405937194824219,-122.3071900000,47.6222259200
,"26618",,,,"26618",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"8",Seattle Parks and Recreation,Crown Hill Glen,4dac5f1e-ceff-48cf-b3c3-72ee4002b707,62.315059661865234,89.934837341308594,87.222686767578125,-122.3813420000,47.6934983800
,"26566",,,,"26566",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"30",Seattle Parks and Recreation,Interlaken Park,9ca7e79d-92e1-4a0d-8d95-f0670e5b4a20,59.777973175048835,86.701126098632812,83.143463134765625,-122.3068470000,47.6364529700
,"19016",,,,"19016",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"12",Seattle Parks and Recreation,Jackson Park Golf Course,4b9e05d2-9046-4f6c-b04d-7e60f3472df0,59.967651367187507,87.125587463378906,84.219635009765625,-122.3181260000,47.7250271700
,"26080",,,,"26080",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"7",Seattle Parks and Recreation,Denny Park,bf927a34-9cf1-49e3-b86c-10cc3a8c2dec,65.175827026367188,90.135185241699219,86.152671813964844,-122.3400220000,47.6191332800
,"25119",,,,"25119",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"45",Seattle Parks and Recreation,Kingfisher Natural Area on Thornton Creek,22f8f130-f2cb-46b8-9422-e5db57b173c0,60.154117584228509,85.898719787597670,82.768707275390625,-122.3076860000,47.7003627300
,"25170",,,,"25170",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"9",Seattle Parks and Recreation,Longfellow Creek GS: Central,b25b82d2-2c47-4cd2-86a1-016a20b22820,58.690326690673835,86.239151000976562,79.981529235839844,-122.3667550000,47.5534595400
,"25095",,,,"25095",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"23",Seattle Parks and Recreation,Thornton Creek Addition: North Branch,273c58cb-1956-4d4c-ad46-1f65bfd732d2,61.467834472656250,87.310600280761719,84.848686218261719,-122.3036640000,47.7202322100
,"24500",,,,"24500",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"32",Seattle Parks and Recreation,Carkeek Park,7c062f2c-a27f-4a97-9a00-f11d15d53b6c,56.603275299072266,89.585357666015625,82.347625732421875,-122.3730310000,47.7117281700
,"24919",,,,"24919",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"19",Seattle Parks and Recreation,Washington Park and Arboretum,109e9d3e-7075-427c-94f9-e32f983c2980,59.055381774902344,88.962654113769531,83.490547180175781,-122.2988730000,47.6377243700
,"17973",,,,"17973",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"24",Seattle Parks and Recreation,Gas Works Park,8db328e8-dce3-4603-87b8-7de6e7eb8d46,63.427711486816406,88.568473815917969,84.326667785644531,-122.3356600000,47.6460532100
,"14992",,,,"14992",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"27",Seattle Parks and Recreation,Seward Park,0c7ea56b-88e9-439b-a5ee-e3ae3c0ad8f6,60.594207763671875,89.806221008300781,84.731727600097670,-122.2565530000,47.5514218100
,"18162",,,,"18162",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"23",Seattle Parks and Recreation,Mount Claire Park,7c47ec36-df1e-46d1-8d03-7a8f25c23eb1,60.995216369628906,88.952110290527344,84.742309570312500,-122.2856280000,47.5797500000
,"11516",,,,"11516",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"26",Seattle Parks and Recreation,Carkeek Park,24256a7c-2bce-4d69-94a5-b4c555006d4f,57.730484008789062,89.873344421386719,83.768783569335938,-122.3753220000,47.7125938500
,"12176",,,,"12176",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"28",Seattle Parks and Recreation,Interlaken Park,09e459f4-651a-4076-95ff-2b7b573a0f55,60.194023132324219,88.720062255859375,83.948516845703125,-122.3041270000,47.6361533900
,"4359",,,,"4359",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"30",Seattle Parks and Recreation,Mount Baker Boulevard,f664b2e1-a3da-4697-b084-0fa580436e71,62.382007598876953,89.476829528808594,86.628005981445312,-122.2936230000,47.5766009500
,"6014",,,,"6014",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"0",Seattle Parks and Recreation,Woodland Park,cec6d371-6bba-4913-8889-3efac4fd1651,61.337223052978509,87.047538757324219,83.886344909667969,-122.3452160000,47.6681911700
,"6359",,,,"6359",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"8",Seattle Parks and Recreation,Gas Works Park,33a18485-2bac-4558-a2b4-10ebd237e60c,63.810348510742188,89.059730529785156,85.059486389160156,-122.3371470000,47.6461597400
,"6370",,,,"6370",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"8",Seattle Parks and Recreation,Gas Works Park,b542a086-ef65-4a55-8df5-9c1d0d81f7cb,63.810348510742188,89.059730529785156,85.059486389160156,-122.3371550000,47.6461297700
,"6376",,,,"6376",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"8",Seattle Parks and Recreation,Gas Works Park,d91691f7-705c-4a43-9862-0a05c46fe548,63.779323577880859,88.988327026367188,85.074676513671875,-122.3370220000,47.6461063300
,"6391",,,,"6391",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"10",Seattle Parks and Recreation,Gas Works Park,9f6b365a-6938-4b74-9383-c3b85a4d892b,63.551738739013672,88.413063049316406,84.308891296386719,-122.3346180000,47.6461941700
,"6436",,,,"6436",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"6",Seattle Parks and Recreation,Gas Works Park,8a2550b5-dcbc-422d-b03a-256b09148cc8,63.419635772705078,88.311691284179673,84.176391601562500,-122.3350630000,47.6461474300
,"4669",,,,"4669",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"13",Seattle Parks and Recreation,Volunteer Park,3466b897-08b6-4cff-958b-f23bb6f84d61,60.258026123046875,89.445098876953125,85.829322814941406,-122.3127720000,47.6322185000
,"4733",,,,"4733",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"26",Seattle Parks and Recreation,Volunteer Park,329281ee-19d8-49a3-896a-a14e79babffc,60.371025085449219,89.370857238769531,86.129714965820327,-122.3140540000,47.6322542300
,"4903",,,,"4903",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"1",Seattle Parks and Recreation,Lake Washington Boulevard,17d0cfc8-9337-4973-8bb3-f2a0d9c1810b,,,,-122.2617250000,47.5564266800
,"4513",,,,"4513",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"23",Seattle Parks and Recreation,Volunteer Park,f8c271f1-955c-415b-9198-4fed0813f660,62.376174926757812,87.359771728515625,83.239883422851562,-122.3139600000,47.6287746500
,"3706",,,,"3706",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"4",Seattle Parks and Recreation,Van Asselt Playground,c4a3dc99-6f98-4946-9fc4-e93c6571e66a,62.623554229736328,88.832168579101562,86.252609252929673,-122.2937800000,47.5398955300
,"36364",,,,"36364",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"70",Seattle Parks and Recreation,Volunteer Park,240c0d24-5814-4d57-a844-17605ee10db6,61.143932342529297,89.481124877929673,86.039550781250000,-122.3167990000,47.6322911800
,"35918",,,,"35918",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"25",Seattle Parks and Recreation,Jefferson Park,0eb4cdc7-cd48-44a3-8112-fe070c324f3c,60.778823852539062,89.855270385742188,87.017387390136719,-122.3099940000,47.5675296500
,"35948",,,,"35948",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"9",Seattle Parks and Recreation,Greenwood Park,5c01b69f-4aa5-41aa-8cc1-1bc721a8976e,62.288562774658203,88.623725891113281,84.356719970703125,-122.3501620000,47.6926221900
,"35133",,,,"35133",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"30",Seattle Parks and Recreation,Woodland Park,48a56d02-4380-44af-90f6-76094d1229a4,61.370754241943359,88.857765197753906,85.241645812988281,-122.3438760000,47.6659353700
,"34088",,,,"34088",Seattle Parks and Recreation,Thuja plicata 'Zebrina',Zebrina Western Red Cedar,"30",Seattle Parks and Recreation,Cowen Park,ae80f96e-3eb6-424c-b5ea-3bcbf2008241,61.563243865966797,88.314399719238281,85.510658264160156,-122.3126910000,47.6726649600
,"18400",,,,"18400",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"12",Seattle Parks and Recreation,,3b2272ac-7b05-441c-a51c-2e914d9094cb,62.622596740722656,88.707687377929673,85.183784484863281,-122.4036880000,47.6647182700
,"17776",,,,"17776",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"17",Seattle Parks and Recreation,Brighton Playfield,425a67f9-8bfd-49b6-9197-2915d8915729,63.318489074707031,89.830039978027344,86.490158081054688,-122.2830630000,47.5491459500
,"17778",,,,"17778",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"17",Seattle Parks and Recreation,Brighton Playfield,d4e1d84b-05e4-4223-ac81-30e7c77796f8,63.267757415771491,89.854164123535156,86.508262634277344,-122.2829860000,47.5492032200
,"17988",,,,"17988",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"12",Seattle Parks and Recreation,Gas Works Park,33fb2440-8d67-4879-9992-ee44c8412643,63.486999511718750,88.649688720703125,84.421447753906250,-122.3359710000,47.6460060900
,"17990",,,,"17990",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"10",Seattle Parks and Recreation,Gas Works Park,1297ddc4-eee2-4cb9-9ab8-2bfa32ad107d,63.486999511718750,88.649688720703125,84.421447753906250,-122.3359460000,47.6460230400
,"17992",,,,"17992",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"20",Seattle Parks and Recreation,Gas Works Park,b3d5a966-5458-4014-93be-dcfbf86d0a48,63.438987731933594,88.624801635742188,84.371215820312500,-122.3359020000,47.6460024500
,"18177",,,,"18177",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"46",Seattle Parks and Recreation,Mount Claire Park,8108db4d-e515-4933-b16f-392c2bf886e6,60.967254638671875,88.987297058105469,84.737686157226562,-122.2856600000,47.5798657300
,"17756",,,,"17756",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"20",Seattle Parks and Recreation,Brighton Playfield,36292626-7f15-4d20-8161-f2b63698f148,63.318489074707031,89.830039978027344,86.490158081054688,-122.2830980000,47.5491867500
,"14890",,,,"14890",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"38",Seattle Parks and Recreation,Seward Park,1a4818c6-e0fe-4195-80dc-76cd285459c6,,,,-122.2514800000,47.5619043600
,"15025",,,,"15025",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"28",Seattle Parks and Recreation,Seward Park,72ff413a-66ca-42dc-a62b-c06c606f0e7d,60.346801757812493,90.093162536621094,84.029060363769531,-122.2544960000,47.5520126900
,"15130",,,,"15130",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"22",Seattle Parks and Recreation,Seward Park,cd11819b-5026-445b-a81d-e1265663b76c,,,,-122.2567580000,47.5516139500
,"13996",,,,"13996",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"59",Seattle Parks and Recreation,Woodland Park,3ebb3e81-6296-4a9e-90dc-1d391071733c,60.176906585693359,87.539085388183594,84.158874511718750,-122.3445300000,47.6698067400
,"14232",,,,"14232",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"33",Seattle Parks and Recreation,Mount Baker Park,303f3a45-aca1-4c91-bfb5-6da490fafeb2,61.483417510986328,87.604049682617188,84.409095764160156,-122.2890330000,47.5815386000
,"14254",,,,"14254",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"39",Seattle Parks and Recreation,Mount Baker Park,b23a66e4-f655-422e-ba4c-1f4fca492f95,61.270088195800781,87.609092712402330,84.449981689453125,-122.2887630000,47.5810965900
,"14256",,,,"14256",Seattle Parks and Recreation,Thuja plicata,Western Red Cedar,"29",Seattle Parks and Recreation,Mount Baker Park,3cfc7b48-0a7e-4cd5-85ee-d88c5205e61a,61.483417510986328,87.604049682617188,84.409095764160156,-122.2890700000,47.5814676800
