field_1,id,latitude,longitude,place_town_name,place_county_name,kc_af1,kc_am1,kc_pm1,pc_af1,pc_am1,pc_pm1,po_af1,po_am1,po_pm1,tac_af1,tac_am1,tac_pm1
297,71612477,49.1764216667,-123.9665833333,,Nanaimo,,,,,,,,,,,,
298,71666134,49.2910451997,-123.0413693997,,Greater Vancouver,,,,,,,,,,,,
299,71715930,47.2045966667,-122.3959883333,Tacoma,Pierce,,,,,,,,,,31.0536499023438,15.5520496368408,28.3514060974121
300,71720072,45.457253,-122.674974,Portland,Multnomah,,,,,,,27.0800399780273,15.0295028686523,27.3818473815918,,,
301,71806396,47.20335,-122.396645,Tacoma,Pierce,,,,,,,,,,31.3234004974365,15.5108499526978,28.493013381958
302,71806938,47.025325,-122.926705,,Thurston,,,,,,,,,,,,
303,71825898,45.5487888889,-122.4908416667,,Multnomah,,,,,,,,,,,,
304,71829263,49.1963471997,-123.0079067,,Greater Vancouver,,,,,,,,,,,,
305,71855239,47.0249361667,-122.9316716667,,Thurston,,,,,,,,,,,,
306,71964402,47.6690001414,-122.3064531294,,King,87.9904403686523,61.7047653198242,84.779182434082,,,,,,,,,
307,71965329,47.6671937155,-122.3063763512,,King,88.9058532714844,62.3005828857422,85.8823547363281,,,,,,,,,
308,71965523,47.6659960673,-122.3064768502,,King,90.0562362670898,62.8379669189453,86.1680145263672,,,,,,,,,
309,71979089,45.336908,-122.69333,,Clackamas,,,,,,,,,,,,
310,72022600,45.447609,-122.689683,Portland,Multnomah,,,,,,,28.0991744995117,14.7897186279297,26.7989597320557,,,
311,72065430,45.3711388889,-122.6151611111,,Clackamas,,,,,,,,,,,,
312,72065774,46.7211133333,-116.97767,,Latah,,,,,,,,,,,,
313,72065878,45.3716305556,-122.6156833333,,Clackamas,,,,,,,,,,,,
314,72066160,46.7338716667,-116.9890966667,,Latah,,,,,,,,,,,,
315,72072083,45.3722361111,-122.6171166667,,Clackamas,,,,,,,,,,,,
316,72122740,48.5264266306,-123.3742944907,"Saanich, British Columbia",Capital,,,,,,,,,,,,
317,72123614,48.5264286225,-123.3745040472,"Saanich, British Columbia",Capital,,,,,,,,,,,,
318,72127519,48.5264106016,-123.3735360785,"Saanich, British Columbia",Capital,,,,,,,,,,,,
319,72197393,49.3150212997,-123.0400278997,,Greater Vancouver,,,,,,,,,,,,
320,72216210,45.835125,-122.7500916667,,Clark,,,,,,,,,,,,
321,72225862,49.5231083333,-123.76085,,Sunshine Coast,,,,,,,,,,,,
322,72231921,45.460528,-122.738275,Portland,Multnomah,,,,,,,30.5256786346436,15.002251625061,27.0663528442383,,,
323,72288005,45.5510289722,-122.6162419722,Portland,Multnomah,,,,,,,31.7899780273438,15.1640949249268,29.3346385955811,,,
324,72340913,45.2968220454,-121.7846876448,,Clackamas,,,,,,,,,,,,
325,72340914,45.2968220454,-121.7846876448,,Clackamas,,,,,,,,,,,,
326,72383195,48.0966333333,-123.4551916667,,Clallam,,,,,,,,,,,,
327,72407726,45.4585916667,-122.7203472222,Portland,Multnomah,,,,,,,30.0627841949463,14.6201944351196,26.8748836517334,,,
328,72415023,48.0416555,-123.5904,,Clallam,,,,,,,,,,,,
329,72428716,45.4576027778,-122.7227305556,Portland,Multnomah,,,,,,,29.6469497680664,14.9178495407104,26.9224262237549,,,
330,72455259,48.459907,-122.399951,,Skagit,,,,,,,,,,,,
331,72496632,40.8759729119,-124.07726537,,Humboldt,,,,,,,,,,,,
332,72544980,45.4732509284,-122.424381897,,Multnomah,,,,,,,,,,,,
333,72559419,48.7763774194,-123.3025827259,,Capital,,,,,,,,,,,,
334,72581876,48.0412361667,-123.5904083333,,Clallam,,,,,,,,,,,,
335,72586545,48.0974471667,-123.4549783333,,Clallam,,,,,,,,,,,,
336,72587008,48.1138888333,-123.4246216667,,Clallam,,,,,,,,,,,,
337,72609584,46.9219655342,-122.9079936326,,Thurston,,,,,,,,,,,,
338,72652403,49.4968033333,-123.7826083333,,Sunshine Coast,,,,,,,,,,,,
339,72728549,45.4814840055,-122.4600563462,,Multnomah,,,,,,,,,,,,
340,72729701,45.4785892837,-122.4576019507,,Multnomah,,,,,,,,,,,,
341,72758141,45.5212916667,-122.6245944444,Portland,Multnomah,,,,,,,31.2899150848389,15.7474460601807,28.896656036377,,,
342,72860248,45.5956055556,-122.7867694444,Portland,Multnomah,,,,,,,27.7214279174805,16.7456874847412,27.5116996765137,,,
343,72905217,45.507138829,-122.6276432512,Portland,Multnomah,,,,,,,31.1332664489746,15.777455329895,29.5304374694824,,,
344,72963654,40.8800163416,-124.072517383,,Humboldt,,,,,,,,,,,,
345,72973074,47.617,-122.3180616667,,King,89.5300827026367,65.1302871704102,85.7971115112305,,,,,,,,,
346,73016070,46.8722890138,-123.0240059064,,Thurston,,,,,,,,,,,,
347,73044020,47.00305744,-122.99857279,,Thurston,,,,,,,,,,,,
348,73044199,47.00246792,-123.00066241,,Thurston,,,,,,,,,,,,
349,73044358,47.00243177,-123.00116383,,Thurston,,,,,,,,,,,,
350,73051714,45.4778379048,-122.4578558673,,Multnomah,,,,,,,,,,,,
351,73075398,47.6571783333,-122.2870633333,,King,87.9770889282227,61.9892044067383,84.3139877319336,,,,,,,,,
352,73075666,47.6539116667,-122.3080833333,,King,88.644905090332,62.2428855895996,85.0292663574219,,,,,,,,,
353,73076517,47.3749311,-122.95905226,,Mason,,,,,,,,,,,,
354,73140023,45.5401669303,-122.7231626307,Portland,Multnomah,,,,,,,28.0974578857422,16.5180015563965,27.3457412719727,,,
355,73149192,49.3173189997,-123.0108385997,,Greater Vancouver,,,,,,,,,,,,
356,73166229,48.4855044564,-123.3288446632,"Saanich, British Columbia",Capital,,,,,,,,,,,,
357,73166488,48.4855109478,-123.3286067203,"Saanich, British Columbia",Capital,,,,,,,,,,,,
358,73167293,48.4857309219,-123.3285137748,"Saanich, British Columbia",Capital,,,,,,,,,,,,
359,73231509,48.975968,-123.029366,,Whatcom,,,,,,,,,,,,
360,73412138,47.0304053178,-123.0928886046,,Thurston,,,,,,,,,,,,
361,73420038,47.0708833333,-122.97632,,Thurston,,,,,,,,,,,,
362,73427478,47.3174747412,-122.2985423525,,King,89.6498260498047,63.0819969177246,85.9919509887695,,,,,,,,,
363,73458585,45.3377916667,-122.5918416667,,Clackamas,,,,,,,,,,,,
364,73648037,45.5305315757,-122.7239389467,Portland,Multnomah,,,,,,,27.2404460906982,14.8017854690552,27.4171352386475,,,
365,73648884,45.530548003,-122.72394704,Portland,Multnomah,,,,,,,27.2404460906982,14.8033599853516,27.4171352386475,,,
366,73649028,45.5312833945,-122.7269503479,,Multnomah,,,,,,,27.4857139587402,15.1303901672363,27.3791770935059,,,
367,73651917,45.5323106877,-122.7289356719,,Multnomah,,,,,,,,,,,,
368,73652878,45.5365970925,-122.719349636,Portland,Multnomah,,,,,,,28.1168537139893,16.5339183807373,27.4216613769531,,,
369,73685073,47.6659263298,-122.3067141419,,King,90.0475006103516,62.8818130493164,86.1587753295898,,,,,,,,,
370,73685232,47.6655803249,-122.3066579831,,King,90.1659469604492,62.8455390930176,86.0156936645508,,,,,,,,,
371,73685339,47.665534895,-122.3063529656,,King,90.1006164550781,62.8358612060547,85.9866104125977,,,,,,,,,
372,73692747,48.5031355188,-123.3724722498,"Saanich, British Columbia",Capital,,,,,,,,,,,,
373,73775302,45.5029340438,-122.5055471581,Portland,Multnomah,,,,,,,31.5692691802979,13.8984775543213,29.4452495574951,,,
374,73780982,47.645255,-122.530175,,Kitsap,,,,,,,,,,,,
375,73805528,45.5008972222,-122.50115,Portland,Multnomah,,,,,,,31.3234901428223,14.4045944213867,29.5868663787842,,,
376,73811111,47.6306116667,-122.2943116667,,King,89.5633010864258,58.4185218811035,83.4603271484375,,,,,,,,,
377,73816352,45.3656944444,-122.594025,,Clackamas,,,,,,,,,,,,
378,73817066,45.3514638889,-122.5965111111,,Clackamas,,,,,,,,,,,,
379,73817579,45.3514611111,-122.5964361111,,Clackamas,,,,,,,,,,,,
380,73956266,47.03231119,-123.09495145,,Thurston,,,,,,,,,,,,
381,73956371,47.02887894,-123.09284637,,Thurston,,,,,,,,,,,,
382,73956438,47.02858471,-123.09311972,,Thurston,,,,,,,,,,,,
383,74067486,49.4231133333,-123.4895333333,,Sunshine Coast,,,,,,,,,,,,
384,74110440,48.4882166667,-124.2905883333,,Capital,,,,,,,,,,,,
385,74111027,48.4882166667,-124.2906583333,,Capital,,,,,,,,,,,,
386,74116396,44.6132207519,-121.9475018111,,Linn,,,,,,,,,,,,
387,74171790,45.4761720216,-122.6842602064,Portland,Multnomah,,,,,,,29.3992767333984,15.7010345458984,27.2354526519775,,,
388,74173604,47.43163503,-121.75977463,,King,,,,,,,,,,,,
389,74182596,48.80703317,-123.28180188,,Capital,,,,,,,,,,,,
390,74182740,47.43098299,-121.74289186,,King,,,,,,,,,,,,
391,74182835,47.43101293,-121.74289305,,King,,,,,,,,,,,,
392,74198582,45.7195722222,-123.931375,"Manzanita, Oregon, US",Tillamook,,,,,,,,,,,,
393,74202666,47.56667279,-123.35965555,,Mason,,,,,,,,,,,,
394,74202711,47.56558488,-123.3683759,,Mason,,,,,,,,,,,,
395,74203159,47.53146465,-123.36108681,,Mason,,,,,,,,,,,,
396,74258933,48.5078903055,-123.3717292362,"Saanich, British Columbia",Capital,,,,,,,,,,,,
397,74265847,48.508582,-123.37185,"Saanich, British Columbia",Capital,,,,,,,,,,,,
398,74266354,48.504326,-123.370267,"Saanich, British Columbia",Capital,,,,,,,,,,,,
399,74266893,48.504326,-123.370267,"Saanich, British Columbia",Capital,,,,,,,,,,,,
400,74274529,45.3677083333,-122.5765472222,,Clackamas,,,,,,,,,,,,
401,74292996,48.36163769,-122.5278773,,Skagit,,,,,,,,,,,,
402,74297110,45.5170136374,-122.7135728031,Portland,Multnomah,,,,,,,27.5963497161865,15.858832359314,27.4279804229736,,,
403,74307649,45.6488055556,-122.6608333333,,Clark,,,,,,,,,,,,
404,74313531,45.6488055556,-122.6608333333,,Clark,,,,,,,,,,,,
405,74314977,45.6491694444,-122.6600527778,,Clark,,,,,,,,,,,,
406,74333715,45.5695694444,-122.6061194444,Portland,Multnomah,,,,,,,31.8570785522461,16.6154670715332,29.9150848388672,,,
407,74336075,45.65075,-122.6548888889,,Clark,,,,,,,,,,,,
408,74340220,45.65075,-122.6548888889,,Clark,,,,,,,,,,,,
409,74341621,45.657025,-122.5866722222,,Clark,,,,,,,,,,,,
410,74342017,45.6819,-122.5903611111,,Clark,,,,,,,,,,,,
411,74342450,45.6819,-122.5903611111,,Clark,,,,,,,,,,,,
412,74342956,45.6819,-122.5903611111,,Clark,,,,,,,,,,,,
413,74342998,44.357005,-122.2288133333,,Linn,,,,,,,,,,,,
414,74384874,47.836662,-122.622727,,Kitsap,,,,,,,,,,,,
415,74411465,48.4895968196,-123.3905461208,"Saanich, British Columbia",Capital,,,,,,,,,,,,
416,74414285,47.1239821581,-116.6092360765,,Benewah,,,,,,,,,,,,
417,74414352,47.12408551,-116.60920204,,Benewah,,,,,,,,,,,,
418,74437654,48.4697749722,-123.3563919722,"Saanich, British Columbia",Capital,,,,,,,,,,,,
419,74438022,48.469799,-123.356385,"Saanich, British Columbia",Capital,,,,,,,,,,,,
420,74438978,48.4450169722,-123.378219,,Capital,,,,,,,,,,,,
421,74452160,47.12418186,-116.60946031,,Benewah,,,,,,,,,,,,
422,74452280,47.12420239,-116.60931331,,Benewah,,,,,,,,,,,,
423,74452392,47.12421263,-116.60938472,,Benewah,,,,,,,,,,,,
424,74452550,47.12415099,-116.60945287,,Benewah,,,,,,,,,,,,
425,74457766,45.3354166667,-122.5735861111,,Clackamas,,,,,,,,,,,,
426,74457795,45.3354166667,-122.5735861111,,Clackamas,,,,,,,,,,,,
427,74457826,45.3354166667,-122.5735861111,,Clackamas,,,,,,,,,,,,
428,74457894,45.3354166667,-122.5735861111,,Clackamas,,,,,,,,,,,,
429,74457907,45.3353944444,-122.5737777778,,Clackamas,,,,,,,,,,,,
430,74457923,45.3353944444,-122.5737777778,,Clackamas,,,,,,,,,,,,
431,74457978,45.3353944444,-122.5737777778,,Clackamas,,,,,,,,,,,,
432,74458002,45.5792722222,-122.5738333333,Portland,Multnomah,,,,,,,32.1294136047363,16.8449802398682,29.9925537109375,,,
433,74458044,45.5792722222,-122.5738333333,Portland,Multnomah,,,,,,,32.1294136047363,16.8449802398682,29.9925537109375,,,
434,74458088,45.5792722222,-122.5738333333,Portland,Multnomah,,,,,,,32.1294136047363,16.8449802398682,29.9925537109375,,,
435,74458168,45.5792722222,-122.5738333333,Portland,Multnomah,,,,,,,32.1294136047363,16.8449802398682,29.9925537109375,,,
436,74458213,45.5792722222,-122.5738333333,Portland,Multnomah,,,,,,,32.1294136047363,16.8449802398682,29.9925537109375,,,
437,74469758,45.5273833333,-121.5210944444,,Hood River,,,,,,,,,,,,
438,74490570,45.5792722222,-122.5738333333,Portland,Multnomah,,,,,,,32.1294136047363,16.8449802398682,29.9925537109375,,,
439,74490884,45.5792722222,-122.5738333333,Portland,Multnomah,,,,,,,32.1294136047363,16.8449802398682,29.9925537109375,,,
440,74491137,47.12401164,-116.60965673,,Benewah,,,,,,,,,,,,
441,74491170,47.12403789,-116.60962786,,Benewah,,,,,,,,,,,,
442,74491214,47.1240182021,-116.6097852588,,Benewah,,,,,,,,,,,,
443,74491218,45.5792722222,-122.5738333333,Portland,Multnomah,,,,,,,32.1294136047363,16.8449802398682,29.9925537109375,,,
444,74491261,47.1240022333,-116.6097912937,,Benewah,,,,,,,,,,,,
445,74493312,45.5792722222,-122.5738333333,Portland,Multnomah,,,,,,,32.1294136047363,16.8449802398682,29.9925537109375,,,
446,74532123,48.6695953577,-122.9585015774,,San Juan,,,,,,,,,,,,
447,74532422,48.6703027782,-122.9675453156,,San Juan,,,,,,,,,,,,
448,74548406,45.4727783333,-122.5028333333,Portland,Multnomah,,,,,,,29.6419506072998,16.3694686889648,26.2996215820312,,,
449,74576827,47.5259083333,-122.276575,,King,89.2756958007812,61.543830871582,88.1669387817383,,,,,,,,,
450,74583964,47.5589850901,-123.376060836,,Mason,,,,,,,,,,,,
451,74595969,48.4291809722,-123.350153,,Capital,,,,,,,,,,,,
452,74596128,48.432298,-123.349726,,Capital,,,,,,,,,,,,
453,74596443,48.4114319722,-123.3573669722,,Capital,,,,,,,,,,,,
454,74687478,47.03130335,-122.90982385,,Thurston,,,,,,,,,,,,
455,74698866,47.5771,-122.40358,,King,88.2223968505859,61.9895401000977,84.6011276245117,,,,,,,,,
456,74699359,47.57293,-122.3991466667,,King,88.4365005493164,61.3865356445312,83.9027481079102,,,,,,,,,
457,74699598,47.5744666667,-122.3996666667,,King,87.7829360961914,61.3457717895508,83.7760925292969,,,,,,,,,
458,74699945,47.575425,-122.4012083333,,King,87.4866790771484,61.3040733337402,83.5837249755859,,,,,,,,,
459,74700267,47.5720466667,-123.5634916667,,Jefferson,,,,,,,,,,,,
460,74707714,48.4461299722,-123.3580079722,,Capital,,,,,,,,,,,,
461,74735203,45.4971461482,-122.6717274863,Portland,Multnomah,,,,,,,32.3486213684082,16.9312610626221,28.1483478546143,,,
462,74744777,49.3779202414,-123.3251195673,,Greater Vancouver,,,,,,,,,,,,
463,74780439,47.4636369339,-121.8466407807,,King,,,,,,,,,,,,
464,74783046,47.01057731,-116.67737639,,Latah,,,,,,,,,,,,
465,74786490,45.4774004167,-122.458059765,,Multnomah,,,,,,,,,,,,
466,74791479,47.01028628,-116.67643465,,Latah,,,,,,,,,,,,
467,74791553,47.01138595,-116.6748866,,Latah,,,,,,,,,,,,
468,74791625,47.01147865,-116.67545603,,Latah,,,,,,,,,,,,
469,74791681,47.01215263,-116.67482198,,Latah,,,,,,,,,,,,
470,74791735,47.01326753,-116.67323197,,Latah,,,,,,,,,,,,
471,74791794,47.01332833,-116.67269418,,Latah,,,,,,,,,,,,
472,74791886,47.013493,-116.672216,,Latah,,,,,,,,,,,,
473,74803282,45.5778783333,-122.77842,Portland,Multnomah,,,,,,,27.7270622253418,14.6756887435913,27.3879699707031,,,
474,74803766,45.5757916667,-122.7706616667,Portland,Multnomah,,,,,,,27.7507152557373,15.4324817657471,27.4114360809326,,,
475,74844221,49.015246,-122.6688719,,Greater Vancouver,,,,,,,,,,,,
476,74845160,49.0298722,-122.6927718,,Greater Vancouver,,,,,,,,,,,,
477,74847379,49.0583118,-122.6776531,,Greater Vancouver,,,,,,,,,,,,
478,74847510,49.0528627,-122.6792565,,Greater Vancouver,,,,,,,,,,,,
479,74848913,49.0225226,-122.6714960997,,Greater Vancouver,,,,,,,,,,,,
480,74895710,48.5496466667,-122.6236333333,,Skagit,,,,,,,,,,,,
481,74905203,46.8186416667,-116.9709383333,,Latah,,,,,,,,,,,,
482,74941340,45.4798194444,-122.5152833333,Portland,Multnomah,,,,,,,28.7405967712402,15.08141040802,25.6192684173584,,,
483,74964390,49.1885396875,-121.7510743961,Chilliwack,Fraser Valley,,,,,,,,,,,,
484,74979676,48.413025,-123.4975055556,,Capital,,,,,,,,,,,,
485,74980244,48.4330944444,-123.4705666667,,Capital,,,,,,,,,,,,
486,74984092,45.3273638889,-122.5697166667,,Clackamas,,,,,,,,,,,,
487,75106787,47.3546199718,-122.6024551689,,Pierce,,,,79.4000015258789,57.2000007629395,77.9000015258789,,,,,,
488,75182060,48.0887124235,-118.0031314865,,Stevens,,,,,,,,,,,,
489,75247959,47.3808566714,-122.2323468794,Kent City Limits,King,91.91552734375,63.195987701416,89.8975524902344,,,,,,,,,
490,75279361,49.3162026997,-123.0567788,,Greater Vancouver,,,,,,,,,,,,
491,75288018,45.3678694444,-122.5778,,Clackamas,,,,,,,,,,,,
492,75288248,45.370975,-122.5780361111,,Clackamas,,,,,,,,,,,,
493,75288741,45.370975,-122.5780361111,,Clackamas,,,,,,,,,,,,
494,75289130,45.3672583333,-122.5823916667,,Clackamas,,,,,,,,,,,,
495,75318152,47.21188,-122.535325,,Pierce,,,,,,,,,,30.1169033050537,15.9010133743286,29.3241157531738
496,75328214,48.5411462219,-122.1721506491,,Skagit,,,,,,,,,,,,
497,75331496,47.12512815,-116.6127457,,Benewah,,,,,,,,,,,,
498,75349356,45.3658027778,-122.5810638889,,Clackamas,,,,,,,,,,,,
499,75364667,48.4759829722,-123.3335679722,"Saanich, British Columbia",Capital,,,,,,,,,,,,
500,75366277,45.3844472222,-122.4195972222,,Clackamas,,,,,,,,,,,,
501,75400898,45.5457583333,-122.5661805556,Portland,Multnomah,,,,,,,29.5241661071777,14.8109903335571,26.8303279876709,,,
502,75402641,45.3839583333,-122.4197555556,,Clackamas,,,,,,,,,,,,
503,75457035,48.5360709355,-123.4302126025,"Saanich, British Columbia",Capital,,,,,,,,,,,,
504,75463849,48.5368670557,-123.4305381018,"Saanich, British Columbia",Capital,,,,,,,,,,,,
505,75466278,48.5372102877,-123.430482321,"Saanich, British Columbia",Capital,,,,,,,,,,,,
506,75511114,45.6492861111,-122.7620833333,Portland,Multnomah,,,,,,,31.5101146697998,15.0203409194946,28.9463062286377,,,
507,75512119,45.6483083333,-122.7636,Portland,Multnomah,,,,,,,31.7602577209473,15.2679071426392,28.6656532287598,,,
508,75518626,47.4657904722,-122.1329766944,,King,89.8760604858398,56.267017364502,84.1591796875,,,,,,,,,
509,75560764,47.3132763133,-122.1864293797,Auburn City Limits,King,89.0354614257812,59.2994346618652,85.1816864013672,,,,,,,,,
510,75565908,45.4714091773,-122.721484024,Portland,Multnomah,,,,,,,29.9845561981201,15.3426113128662,24.6096839904785,,,
511,75566490,47.3120585131,-122.1762637329,Auburn City Limits,King,89.4989929199219,59.4997634887695,85.8816299438477,,,,,,,,,
512,75567911,45.4712550453,-122.7220161565,Portland,Multnomah,,,,,,,29.9575901031494,15.3123435974121,24.2744197845459,,,
513,75568638,45.4715251786,-122.7225284912,Portland,Multnomah,,,,,,,29.8739814758301,15.3424453735352,24.3349494934082,,,
514,75569027,45.4715810533,-122.720990733,Portland,Multnomah,,,,,,,30.1287689208984,15.1760272979736,24.6667423248291,,,
515,75569183,45.4714747083,-122.7224794407,Portland,Multnomah,,,,,,,29.9128913879395,15.3215045928955,24.3591423034668,,,
516,75569298,45.4714437976,-122.722758686,Portland,Multnomah,,,,,,,29.8984031677246,15.3337478637695,24.191312789917,,,
517,75569485,45.4715431156,-122.7214778681,Portland,Multnomah,,,,,,,30.0187129974365,15.4123849868774,24.6239910125732,,,
518,75569831,45.4715002422,-122.7216917743,Portland,Multnomah,,,,,,,29.9663925170898,15.4417037963867,24.4004325866699,,,
519,75569925,48.4144444444,-123.5048666667,,Capital,,,,,,,,,,,,
520,75570154,45.4711944284,-122.7220900824,Portland,Multnomah,,,,,,,29.9868698120117,15.3071641921997,24.2658519744873,,,
521,75570844,45.4718017392,-122.7210073919,Portland,Multnomah,,,,,,,30.2507514953613,15.4897537231445,24.6503238677979,,,
523,75571653,45.4709691231,-122.7219081143,Portland,Multnomah,,,,,,,29.9661998748779,14.8877325057983,24.5888843536377,,,
524,75571770,45.4713502061,-122.7228506563,Portland,Multnomah,,,,,,,29.9300098419189,15.2780141830444,24.1489944458008,,,
525,75572036,45.4712310993,-122.7219676228,Portland,Multnomah,,,,,,,29.9639492034912,15.3127784729004,24.3166275024414,,,
526,75584154,45.4713134766,-122.7219157388,Portland,Multnomah,,,,,,,29.910364151001,15.3320217132568,24.3315048217773,,,
527,75586671,45.47124686,-122.72188448,Portland,Multnomah,,,,,,,29.9225425720215,15.3051490783691,24.6689929962158,,,
528,75599170,45.5909277778,-122.7545555556,Portland,Multnomah,,,,,,,31.6326541900635,15.782247543335,29.7862224578857,,,
529,75674889,45.517061,-122.704894,Portland,Multnomah,,,,,,,27.4408569335938,16.3762474060059,27.3526306152344,,,
530,75868865,45.52096159,-122.70200332,Portland,Multnomah,,,,,,,28.5381717681885,16.6554565429688,27.6410369873047,,,
531,75872644,45.5210192688,-122.7017770429,Portland,Multnomah,,,,,,,28.5853939056396,16.7351112365723,27.6478672027588,,,
532,75874917,45.52110358,-122.70148249,Portland,Multnomah,,,,,,,28.6164531707764,16.7308559417725,27.8301753997803,,,
533,75876301,47.12470234,-116.61254897,,Benewah,,,,,,,,,,,,
534,75983648,45.5726354057,-122.6117502899,Portland,Multnomah,,,,,,,31.7559185028076,16.544189453125,29.1924266815186,,,
535,76047406,45.296525,-122.3610833333,,Clackamas,,,,,,,,,,,,
536,76049215,45.296525,-122.3610833333,,Clackamas,,,,,,,,,,,,
537,76051057,45.2956833333,-122.3643666667,,Clackamas,,,,,,,,,,,,
538,76051796,45.2951333333,-122.3640361111,,Clackamas,,,,,,,,,,,,
539,76052738,45.2954176374,-122.3622099683,,Clackamas,,,,,,,,,,,,
540,76053291,45.297275,-122.3488722222,,Clackamas,,,,,,,,,,,,
541,76054693,45.2992277778,-122.3586166667,,Clackamas,,,,,,,,,,,,
542,76164481,47.2105833333,-122.5343466667,,Pierce,,,,,,,,,,30.0890598297119,15.6227531433105,29.3788757324219
543,76168739,47.0708833333,-122.97632,,Thurston,,,,,,,,,,,,
544,76187737,48.6729083333,-123.4267583333,,Capital,,,,,,,,,,,,
545,76193417,49.1681195351,-123.9926426201,,Nanaimo,,,,,,,,,,,,
546,76207008,49.1996737634,-122.4023231426,,Fraser Valley,,,,,,,,,,,,
547,76299392,45.2949980578,-122.3649766669,,Clackamas,,,,,,,,,,,,
548,76308690,47.5630141622,-122.3514437654,,King,88.9363861083984,62.6125030517578,84.7073440551758,,,,,,,,,
